id,realtionship_status,industry,genre,Targeted Sex,average_min_perweek,Airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
19780,Divorced,Entertainment,Comedy,Female,70,Primetime,United-States,0.027464672,Low,No,FALSE
3049,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
21074,Never-married,ClassAction,Infomercial,Male,40,Morning,United-States,0.048880114,High,No,FALSE
8745,Never-married,Political,Comedy,Male,44,Morning,United-States,0.027464672,High,No,FALSE
18111,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,Low,No,FALSE
9192,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
4848,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,Low,Yes,FALSE
19472,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
16103,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,High,No,TRUE
29958,Never-married,Auto,Comedy,Female,24,Morning,United-States,0.027464672,High,No,FALSE
26889,Never-married,Entertainment,Comedy,Male,30,Morning,United-States,0.027464672,Low,Yes,FALSE
25684,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
24837,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,No,TRUE
16783,Separated,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
31448,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
13020,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672,High,No,FALSE
125,Never-married,Auto,Comedy,Male,55,Morning,United-States,0.027464672,Low,Yes,FALSE
14194,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
22297,Widowed,Entertainment,Comedy,Female,40,Daytime,Ecuador,0.027464672,High,Yes,FALSE
25238,Never-married,Political,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
2862,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672,High,No,FALSE
27138,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,High,No,FALSE
29181,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
25471,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
15608,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,TRUE
26049,Never-married,Political,Comedy,Female,9,Morning,United-States,0.027464672,High,No,FALSE
2039,Married-civ-spouse,Pharma,Comedy,Male,24,Primetime,United-States,0.027464672,High,Yes,FALSE
24806,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
28459,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672,Low,No,FALSE
28122,Never-married,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
28016,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Iran,0.027464672,Low,Yes,FALSE
20182,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
17471,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
25127,Never-married,Political,Direct,Female,40,Primetime,Poland,0.027464672,Low,Yes,FALSE
6917,Never-married,Auto,Comedy,Female,30,Morning,Mexico,0.027464672,Low,Yes,FALSE
15013,Separated,Entertainment,Infomercial,Female,20,Primetime,United-States,0.027464672,Low,No,FALSE
19212,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
25082,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
27946,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672,Low,Yes,FALSE
23994,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,Philippines,0.027464672,Low,Yes,FALSE
26279,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672,High,Yes,TRUE
30323,Never-married,ClassAction,Comedy,Female,55,Primetime,United-States,0.027464672,Low,No,FALSE
136,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,TRUE
18027,Divorced,Auto,Comedy,Female,8,Primetime,United-States,0.027464672,Low,Yes,FALSE
14598,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
1112,Divorced,ClassAction,Comedy,Male,45,Primetime,United-States,0.027464672,High,Yes,FALSE
28728,Divorced,Auto,Comedy,Female,20,Daytime,Mexico,0.027464672,Medium,No,FALSE
844,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
29422,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672,High,No,FALSE
5278,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
18501,Divorced,Entertainment,Comedy,Female,45,Primetime,United-States,0.027464672,Low,Yes,FALSE
4982,Never-married,Political,Comedy,Female,35,Morning,United-States,0.027464672,High,No,FALSE
7832,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
21955,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
30994,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
30411,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,TRUE
609,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
20195,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672,High,No,FALSE
596,Never-married,Entertainment,Other,Female,40,Morning,Puerto-Rico,0.027464672,Low,Yes,FALSE
9847,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
8527,Never-married,Auto,Comedy,Male,70,Morning,United-States,0.027464672,Low,Yes,FALSE
20795,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,High,Yes,TRUE
30656,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,No,TRUE
29712,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
27293,Separated,Entertainment,Other,Female,40,Primetime,Mexico,0.027464672,Medium,Yes,FALSE
13442,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
18824,Married-civ-spouse,Pharma,Infomercial,Male,40,Primetime,United-States,0.076218356,High,No,FALSE
23980,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
27234,Separated,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
17521,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672,Medium,No,FALSE
21166,Married-civ-spouse,Other,Comedy,Female,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
22248,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
3047,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Italy,0.027464672,High,No,TRUE
30469,Married-spouse-absent,Entertainment,Infomercial,Female,45,Primetime,United-States,0.027464672,High,Yes,FALSE
2930,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
27729,Never-married,Auto,Comedy,Female,38,Primetime,United-States,0.027464672,Low,Yes,FALSE
15174,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672,Low,No,FALSE
29243,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
2357,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.173579841,High,No,TRUE
4533,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
21059,Never-married,Entertainment,Comedy,Female,35,Morning,United-States,0.027464672,Low,Yes,FALSE
22572,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,TRUE
4717,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,TRUE
7467,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,TRUE
29557,Divorced,Auto,Drama,Female,99,Primetime,China,0.173540939,Medium,No,TRUE
11536,Married-civ-spouse,Pharma,Drama,Male,21,Daytime,United-States,0.027464672,High,Yes,FALSE
17625,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
7764,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,Canada,0.027464672,Low,Yes,FALSE
28968,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672,Medium,No,FALSE
26906,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
5911,Never-married,ClassAction,Infomercial,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
16797,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.102233936,High,No,TRUE
32520,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.027464672,High,Yes,FALSE
21998,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.055522597,Medium,No,FALSE
31997,Divorced,Auto,Comedy,Male,25,Primetime,United-States,0.027464672,Low,No,FALSE
21142,Separated,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
20953,Never-married,Auto,Comedy,Female,35,Morning,United-States,0.027464672,Low,Yes,FALSE
15440,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
8864,Married-spouse-absent,Auto,Comedy,Female,21,Primetime,Dominican-Republic,0.027464672,Low,Yes,FALSE
15622,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
19535,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,TRUE
30868,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
3821,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
30159,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Poland,1,High,No,TRUE
13038,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
26238,Never-married,Auto,Comedy,Male,40,Primetime,Dominican-Republic,0.027464672,High,No,FALSE
23172,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
6769,Married-civ-spouse,Other,Infomercial,Female,35,Primetime,United-States,0.027464672,Low,No,FALSE
31626,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
14983,Divorced,Auto,Infomercial,Female,40,Daytime,United-States,0.092848876,Medium,No,TRUE
9944,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672,Medium,No,TRUE
28410,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Medium,No,FALSE
2270,Divorced,Auto,Comedy,Male,84,Primetime,United-States,0.027464672,High,No,FALSE
26846,Married-civ-spouse,Other,Infomercial,Female,8,Primetime,United-States,0.027464672,High,Yes,FALSE
6262,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672,High,Yes,FALSE
1259,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
19635,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
29689,Never-married,Auto,Comedy,Male,55,Primetime,United-States,0.027464672,Low,No,TRUE
11041,Separated,Entertainment,Comedy,Male,45,Primetime,United-States,0.027464672,High,No,FALSE
2504,Never-married,Auto,Comedy,Male,5,Morning,United-States,0.027464672,Medium,No,FALSE
9262,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
10993,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
5174,Married-civ-spouse,Other,Comedy,Female,22,Daytime,United-States,0.027464672,Low,Yes,TRUE
11063,Never-married,Auto,Infomercial,Female,50,Morning,Mexico,0.027464672,Low,No,FALSE
8628,Never-married,Auto,Comedy,Male,60,Morning,United-States,0.027464672,Low,Yes,FALSE
23624,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
15434,Married-civ-spouse,Other,Comedy,Female,36,Morning,United-States,0.027464672,Low,Yes,FALSE
25908,Married-civ-spouse,Other,Comedy,Female,65,Morning,United-States,0.027464672,Low,Yes,FALSE
17957,Widowed,Auto,Comedy,Female,24,Daytime,Yugoslavia,0.027464672,Medium,No,FALSE
29713,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
13367,Married-civ-spouse,Pharma,Comedy,Male,62,Morning,United-States,0.027464672,Low,Yes,FALSE
27008,Never-married,Political,Comedy,Female,38,Morning,United-States,0.027464672,High,No,FALSE
15011,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672,Low,No,FALSE
28830,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
752,Divorced,Auto,Comedy,Male,72,Primetime,United-States,0.070412262,Low,Yes,FALSE
29089,Never-married,Political,Comedy,Female,8,Morning,International,0.027464672,Low,Yes,FALSE
32219,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
12076,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.027464672,High,No,FALSE
4937,Divorced,Political,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
12266,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672,Low,No,FALSE
31582,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
16074,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
18659,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
6657,Separated,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
29210,Never-married,Political,Comedy,Male,15,Morning,United-States,0.027464672,Low,Yes,FALSE
18368,Divorced,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
18228,Married-civ-spouse,Pharma,Comedy,Male,90,Primetime,United-States,0.027464672,Medium,No,TRUE
15371,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
19641,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
17074,Never-married,ClassAction,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
18815,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
9995,Never-married,Entertainment,Comedy,Female,25,Morning,Dominican-Republic,0.027464672,Low,No,FALSE
11913,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.056261731,Low,No,TRUE
22740,Never-married,Political,Infomercial,Male,27,Morning,United-States,0.027464672,High,No,FALSE
1697,Never-married,Political,Comedy,Male,60,Morning,United-States,0.027464672,Medium,No,FALSE
22517,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
10327,Married-civ-spouse,Pharma,Comedy,Male,20,Morning,United-States,0.027464672,Medium,No,FALSE
10424,Separated,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
25865,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,No,FALSE
10119,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,Low,Yes,FALSE
11304,Divorced,Auto,Comedy,Male,30,Daytime,United-States,0.027464672,High,No,FALSE
30831,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,TRUE
28754,Widowed,Auto,Comedy,Female,30,Primetime,United-States,0.027464672,High,No,FALSE
2583,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
29967,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.027464672,Low,No,TRUE
17102,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
4455,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672,Low,No,FALSE
2251,Never-married,Auto,Drama,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
13067,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
7737,Never-married,Political,Drama,Female,20,Morning,United-States,0.027464672,Low,No,FALSE
13424,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,High,No,FALSE
3423,Never-married,ClassAction,Drama,Male,40,Morning,Cambodia,0.027464672,Medium,No,FALSE
11181,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
5227,Never-married,Entertainment,Infomercial,Female,30,Primetime,Nicaragua,0.027464672,High,Yes,FALSE
16423,Married-civ-spouse,Pharma,Comedy,Male,53,Primetime,United-States,0.027464672,High,No,TRUE
25272,Separated,Auto,Comedy,Female,25,Primetime,United-States,0.027464672,Low,Yes,FALSE
16480,Never-married,Auto,Infomercial,Male,24,Daytime,United-States,0.027464672,Low,Yes,FALSE
20171,Never-married,Entertainment,Infomercial,Female,50,Primetime,United-States,0.037725023,Low,No,FALSE
3114,Never-married,Auto,Comedy,Female,40,Primetime,South,0.027464672,Medium,No,FALSE
29663,Married-civ-spouse,Pharma,Comedy,Male,38,Morning,United-States,0.027464672,Low,No,FALSE
22379,Never-married,Auto,Comedy,Female,46,Primetime,United-States,0.027464672,Medium,No,FALSE
15527,Never-married,Political,Comedy,Female,30,Morning,United-States,0.027464672,High,No,FALSE
2234,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
24556,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672,Low,No,FALSE
4638,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
29991,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.027464672,Low,No,FALSE
10569,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
6463,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,FALSE
15190,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,High,Yes,FALSE
22503,Never-married,ClassAction,Comedy,Male,40,Morning,Mexico,0.027464672,Medium,No,FALSE
23493,Divorced,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
1991,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,United-States,0.027464672,Low,No,FALSE
15945,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672,High,No,TRUE
19209,Divorced,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Low,Yes,FALSE
9161,Divorced,ClassAction,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
26490,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,FALSE
23720,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
18394,Never-married,Political,Comedy,Male,32,Primetime,United-States,0.027464672,High,No,TRUE
12564,Never-married,Political,Comedy,Female,27,Morning,United-States,0.027464672,Low,Yes,FALSE
18452,Divorced,Auto,Infomercial,Female,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
13415,Married-civ-spouse,Other,Infomercial,Female,40,Morning,Haiti,0.027464672,Medium,No,TRUE
16060,Divorced,Entertainment,Infomercial,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
31177,Divorced,Auto,Comedy,Female,38,Primetime,United-States,0.027464672,Low,Yes,FALSE
23100,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
17442,Widowed,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
28752,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
27978,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672,Medium,No,FALSE
434,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.166966535,Low,Yes,TRUE
17646,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
7224,Married-civ-spouse,Pharma,Comedy,Male,80,Primetime,United-States,0.027464672,Low,No,FALSE
224,Married-spouse-absent,Auto,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
5020,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.102233936,Low,Yes,TRUE
15333,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672,Medium,No,FALSE
24690,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,High,No,FALSE
17555,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,TRUE
30299,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,High,Yes,TRUE
7831,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Medium,No,FALSE
30959,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
22095,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672,Low,Yes,FALSE
17436,Never-married,Auto,Comedy,Female,22,Morning,United-States,0.027464672,High,No,FALSE
12358,Married-civ-spouse,Pharma,Comedy,Male,26,Daytime,United-States,0.222469681,Medium,Yes,TRUE
8629,Never-married,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672,High,Yes,FALSE
24077,Never-married,Auto,Comedy,Female,20,Primetime,United-States,0.027464672,Medium,No,FALSE
7982,Never-married,Political,Comedy,Male,32,Morning,United-States,0.027464672,Low,Yes,FALSE
4640,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
30830,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,FALSE
260,Divorced,Entertainment,Comedy,Male,50,Primetime,England,0.027464672,Low,No,TRUE
26256,Never-married,Auto,Comedy,Female,55,Morning,United-States,0.027464672,Low,No,FALSE
19891,Married-civ-spouse,Other,Comedy,Female,45,Primetime,United-States,0.027464672,Low,Yes,TRUE
22397,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672,Low,No,FALSE
21051,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
17673,Married-civ-spouse,Pharma,Infomercial,Male,50,Primetime,United-States,0.027464672,Low,No,TRUE
219,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,FALSE
13456,Never-married,Auto,Comedy,Male,35,Primetime,United-States,0.027464672,High,Yes,FALSE
5384,Divorced,Political,Comedy,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
29918,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
27832,Married-civ-spouse,Pharma,Infomercial,Male,99,Primetime,United-States,0.027464672,Low,No,FALSE
2464,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672,Low,No,FALSE
13378,Widowed,Auto,Comedy,Male,10,Daytime,United-States,0.027464672,Medium,No,FALSE
32253,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
28616,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672,High,No,FALSE
13759,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
9287,Divorced,Auto,Comedy,Male,48,Primetime,Hungary,0.027464672,Low,No,FALSE
15065,Never-married,Political,Comedy,Male,60,Primetime,United-States,0.027464672,High,Yes,FALSE
20430,Married-civ-spouse,Pharma,Comedy,Male,16,Daytime,United-States,0.027464672,High,Yes,FALSE
23573,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Medium,No,FALSE
21419,Divorced,Entertainment,Infomercial,Female,38,Primetime,United-States,0.027464672,High,No,FALSE
23264,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672,Medium,No,FALSE
16819,Never-married,Auto,Comedy,Female,50,Morning,United-States,0.027464672,Low,Yes,FALSE
28530,Never-married,Political,Comedy,Male,15,Morning,United-States,0.027464672,High,No,FALSE
24820,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,FALSE
299,Married-spouse-absent,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,High,No,FALSE
6830,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672,Low,No,FALSE
18571,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672,Low,No,FALSE
1073,Never-married,Auto,Comedy,Female,35,Primetime,United-States,0.027464672,Low,Yes,FALSE
25185,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.09844101,Low,No,TRUE
14491,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
1944,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.027464672,Medium,No,FALSE
15119,Divorced,Auto,Direct,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
1147,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,Yes,FALSE
19208,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
30737,Never-married,Entertainment,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,FALSE
12924,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
10130,Divorced,Political,Comedy,Female,25,Primetime,Poland,0.027464672,Low,Yes,FALSE
21506,Divorced,Auto,Comedy,Male,44,Primetime,United-States,0.027464672,High,No,FALSE
7285,Never-married,Auto,Infomercial,Female,38,Primetime,United-States,0.027464672,Low,No,FALSE
11577,Divorced,Entertainment,Drama,Female,40,Primetime,United-States,0.027464672,Low,Yes,FALSE
26517,Widowed,Auto,Comedy,Female,8,Daytime,United-States,0.027464672,Low,No,FALSE
4653,Married-civ-spouse,Pharma,Comedy,Male,80,Morning,United-States,0.027464672,Low,Yes,FALSE
12874,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,United-States,0.027464672,Low,Yes,FALSE
1533,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672,Low,No,TRUE
7733,Divorced,Entertainment,Infomercial,Female,32,Morning,United-States,0.027464672,High,No,FALSE
6293,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,FALSE
30223,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672,Low,Yes,TRUE
7352,Separated,Entertainment,Comedy,Female,8,Primetime,United-States,0.027464672,Low,Yes,FALSE
21414,Never-married,Political,Infomercial,Female,40,Morning,United-States,0.027464672,Medium,No,FALSE
24213,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672,Low,No,TRUE
